Compiling 34 files with 0.8.3
Compilation finished successfully
Time, Total supply, Total borrows, Utilisation, Euler Borrow APR, Market Borrow APR
386791, 21.93297382876591608, 11.063559937624162948, 0.504425894272207173, 0.034976, 0.017378091347614505
391973, 21.933037414478891796, 11.007215174493160578, 0.501855487066595221, 0.034125, 0.013557540994035437
394503, 22.371898618182522027, 11.007245309352898709, 0.492012121868229702, 0.032844, 0.010099583560599755
394911, 22.371903295424212788, 11.95763484544988727, 0.534493408430547586, 0.037055, 0.015592334016623306
396008, 22.27472413791032322, 11.957650258872195402, 0.536825964031624059, 0.037179, 0.01960560188539212
396708, 22.274734006087505839, 11.536222969931769321, 0.517906205604027068, 0.035208, 0.020841634012611934
400894, 23.526588916933787359, 11.536276884822046041, 0.490350595471090725, 0.031942, 0.013596046114318349
402631, 20.576088533657260072, 11.536297181561899754, 0.560665218887032132, 0.038845, 0.019361660470436227
405310, 21.269639173009891115, 11.536335251270752497, 0.542385094426509371, 0.036746, 0.022987638560259607
406318, 21.269652723072700246, 9.573086911245394128, 0.450081956479749575, 0.027363, 0.025549432815029173
411822, 23.276982302558869068, 9.57313263005915255, 0.411270348777417147, 0.022763, 0.03381431739582328
412313, 23.276985695397228392, 11.801814394297264074, 0.507016438843752219, 0.032302, 0.03460733491363381
415566, 25.053586071329172475, 11.801853718407495657, 0.471064449009689005, 0.028309, 0.026556657363420236
415823, 24.796492406860610083, 11.801856441139472605, 0.475948624002730913, 0.02877, 0.03377377141813466
419804, 25.389550338589061971, 11.801899304585394693, 0.464832939031926359, 0.027213, 0.03452319901618473
420560, 21.605263667676979372, 11.801907003969713094, 0.546251468415366324, 0.035303, 0.03280834696452163
423430, 21.605301585534471125, 12.818040915824330047, 0.593282202753719988, 0.039827, 0.022948516771285878
428414, 21.605382267927635004, 12.722209731257693316, 0.588844463545703048, 0.039019, 0.02127365263576585
432341, 22.967497102083333276, 12.722271546313547888, 0.553925031089240343, 0.035156, 0.01291327237777897
436967, 22.96756271306276203, 11.750659938291286042, 0.511619804203609218, 0.030419, 0.018387769494113533
442270, 23.75038732415726947, 11.750720046827027982, 0.494759091144378908, 0.028186, 0.017259949321872026
447277, 25.101722275622384626, 11.750772633530308538, 0.468126151046699604, 0.024982, 0.02110018329774052
450413, 25.101751467635545433, 12.447134958504932045, 0.495867189767749998, 0.027491, 0.025961985067393493
454918, 28.98722300273573549, 12.447183841755083102, 0.42940242466759757, 0.020291, 0.023375558925977584
459592, 28.248280549739835494, 12.447221275169888506, 0.440636422215246175, 0.021007, 0.029420806934025916
464187, 28.248318650374899958, 12.97705842030889337, 0.459392241390503687, 0.022499, 0.028357721546849617
468406, 31.149850197196404652, 12.977097481865567364, 0.416602243661305038, 0.017775, 0.03784657898622125
468788, 31.149852991394037411, 13.479627039942490423, 0.432734852510109449, 0.019358, 0.03303604510000882
473102, 31.149888688272598416, 13.180104405402725428, 0.423118828362452859, 0.018014, 0.03031596608170421
478640, 31.149930384497031466, 14.445356699125891178, 0.463736403928375456, 0.021686, 0.03901694459564373
481051, 31.149954335093704591, 14.500120165986418963, 0.465494106668737754, 0.021659, 0.048421286182462615
483294, 30.071969347695817744, 14.500142504347798916, 0.482181340925676109, 0.023153, 0.055753728855245856
485243, 30.071990096713662531, 15.703217120696068903, 0.522187493085539198, 0.027021, 0.06312404147696746
487192, 28.362511688670626045, 15.703243345086183917, 0.553661943535093442, 0.030041, 0.07063410772299716
488193, 28.362526662760089737, 15.887715292958603169, 0.560165724368242709, 0.030622, 0.07719643182544417
492533, 28.362593618180673302, 18.846018630441554134, 0.664467392656258683, 0.040974, 0.08686851620392247
493829, 28.186225697237270703, 18.846050365014590995, 0.668626249127843474, 0.041362, 0.08726890875171359
494546, 27.840945941319342616, 18.846068088292645268, 0.67691910066614486, 0.04218, 0.09483195532507371
498164, 27.841037142243000315, 23.141949399228483967, 0.831217216549572243, 0.239995, 0.0971889592104786
503258, 27.936612663614723987, 23.142846546475455349, 0.828405606117638663, 0.48601, 0.10287777286431114
503804, 27.936807401483426184, 22.135900836433109346, 0.792356138563553525, 0.500914, 0.1128652313117023
505059, 28.502161482590746171, 22.136342104531369733, 0.77665485538885713, 0.5346, 0.11669983818451057
506890, 28.502848588469983406, 21.940157575945129928, 0.769753153192568849, 0.58055, 0.11031845067663351
509442, 28.503879362957496004, 21.446733173516048926, 0.752414536295974062, 0.627425, 0.10849545283731662
512209, 28.505060058920345768, 20.20399706696596499, 0.708786335661248529, 0.631854, 0.10618441620918882
515831, 28.506526321343914039, 20.010418234265628321, 0.701959193789355935, 0.633736, 0.096331532482499
521261, 28.698743194000492418, 20.01260187685098204, 0.69733373833020817, 0.633121, 0.10410782032895408
521962, 28.699024841142938051, 19.968114386114366918, 0.695776755365153277, 0.632935, 0.10888024060311582
523646, 28.987736216986874821, 19.968789285638377388, 0.688870256585839378, 0.632048, 0.11212912162049639
527419, 28.989246292589683062, 19.895892248162770899, 0.686319749308163895, 0.631253, 0.11837863890919299
530636, 28.990527519229171202, 16.918978119660757039, 0.583603665315801592, 0.617074, 0.12777683511519172
535061, 29.904870880575249682, 16.920443117226659119, 0.565808934096329985, 0.609236, 0.13098961990414448
538072, 29.905855150405491725, 16.624020047256843592, 0.555878437973088339, 0.603871, 0.13672824997980293
538800, 31.383379527885254935, 16.624251791298829802, 0.529715156282884946, 0.600017, 0.127953980391202
541282, 31.973043495152458871, 16.625036867062173338, 0.519970420381867973, 0.59461, 0.12241363901204826
544258, 32.748259497452311487, 16.625969763575304654, 0.507690180141290901, 0.587755, 0.12790294967031826
548546, 35.877835449674327171, 16.627298531622300338, 0.463442075677763075, 0.573472, 0.1281108025175248
554000, 36.116409668560879657, 16.628947698720024224, 0.460426378239790112, 0.560781, 0.12502780414619002
556441, 37.916770856675873487, 16.629669519318191554, 0.438583485449691549, 0.55268, 0.1177099793357915
562192, 38.200992528631251323, 16.63134568371095269, 0.435364229640000322, 0.538451, 0.1259237551034781
562983, 38.245991211864290978, 16.631570302725101425, 0.434857870739818114, 0.536533, 0.11600374803146464
568527, 40.680848448782620875, 16.633139100835696622, 0.408869031376690602, 0.519615, 0.12159683536359546
574196, 42.642230834289860354, 16.634692835479222101, 0.390099028827140555, 0.502645, 0.11454533939939306
575666, 44.272809445512313635, 16.635082590820725982, 0.375740387817356619, 0.497247, 0.10718702250433822
578792, 44.658080681218267978, 16.635902547419398625, 0.372517185997559375, 0.488508, 0.11310085070618779
579025, 44.658140725113573219, 15.246723614804184966, 0.341409726586090647, 0.484723, 0.10490520216059851
580627, 45.249044392902554909, 15.247099047058278156, 0.336959581171836421, 0.479616, 0.10677162279577154
581358, 45.795999758141552739, 15.247268556907840586, 0.332938873207964003, 0.477087, 0.11327251400025554
585181, 46.297877512032857815, 15.248150417488695762, 0.329348800353227606, 0.46555, 0.115282702528614
587054, 46.796866808872520854, 15.248572037213413261, 0.325846003739770411, 0.459805, 0.10907909300175972
589912, 46.797502239416473395, 14.706656547854663902, 0.314261570470476543, 0.450265, 0.11186186289993033
594075, 47.229395072640954519, 14.707530717153589596, 0.311406290394631127, 0.437936, 0.10924056813759832
596736, 48.247027427705490756, 14.708074214231779433, 0.304849334734056154, 0.429666, 0.11802310285141267
597098, 48.33433305861088307, 14.708146756439500467, 0.304300190479595478, 0.428594, 0.10840095639166866
599747, 49.416823452131118016, 14.708676282797677413, 0.29764511871236759, 0.420375, 0.10414306994421708
602815, 49.417424998171511949, 13.789244421320802446, 0.279036077291178497, 0.409537, 0.09691786018951627
606693, 49.418119457403626791, 13.030991792736097288, 0.263688540474881339, 0.396545, 0.09629346166950999
609599, 49.418595633663137243, 12.47039670635219474, 0.252342191162096984, 0.386881, 0.08963963307665844
612713, 49.419072041278712632, 11.275447324986541829, 0.228159835044421667, 0.375064, 0.09039082961388434
616138, 50.03757030137055374, 11.275906631387563637, 0.225348804178022028, 0.364701, 0.09392173590435673
621592, 50.343955747283159435, 11.276617863806335002, 0.223991494041762583, 0.34891, 0.099109827695245
625576, 50.344452815183897605, 8.800141577023384872, 0.174798633909658072, 0.33192, 0.09692620906358793
630703, 50.362123963308866774, 8.800616466085092161, 0.174746729754621701, 0.317135, 0.09366821162312461
633226, 50.362347256142118984, 8.476862404724480771, 0.168317460693626723, 0.309459, 0.10253407894939352
638746, 50.362806435710880492, 7.121643199848739879, 0.141406798069119885, 0.29099, 0.0984298319685524
644283, 50.363170299354263502, 4.390783688901921889, 0.087182432376744534, 0.269242, 0.10537335777902931
650014, 50.363385141978725376, 2.788352526871956463, 0.055364676520677676, 0.249614, 0.10563009955040076
652786, 50.363446321852499931, 1.375155221123547018, 0.027304629082280904, 0.239112, 0.10636779557920828
653591, 50.452451671964689928, 1.375163614643812855, 0.027256626171210641, 0.236966, 0.10773149209222259
657767, 50.91599729695279561, 1.375206766726296337, 0.027009325943392633, 0.22593, 0.1143773459367456
661508, 52.718261781512866054, 1.375243624505577081, 0.026086664810861513, 0.21642, 0.1157909546728109
667019, 52.966543838444361075, 1.375295637165720502, 0.025965364879395786, 0.203115, 0.1107114515957327
671620, 53.834827102038524075, 1.375336393159118802, 0.025547335566849808, 0.192652, 0.11110778339548347
677032, 53.981405915934541899, 1.375381864869983386, 0.025478807777105157, 0.181017, 0.10300119736021005
681780, 57.245761326034750684, 1.375419349468170171, 0.024026571009068655, 0.171265, 0.10386343626570205
682548, 57.681983322407124412, 1.375425086154692249, 0.023844968687482614, 0.169777, 0.1068317620533074
684026, 57.681994266644897891, 0.991443071933389828, 0.017188085892978568, 0.166278, 0.11067004350764412
687419, 57.85828913387197067, 0.991460809121145697, 0.017136020161728476, 0.159903, 0.10863876349355961
689619, 58.963979644609029359, 0.991471869018205886, 0.016814873673623458, 0.155897, 0.11535555001464917
692809, 59.097865827351412519, 0.991487504321857326, 0.016777044152802239, 0.150275, 0.10949620989836072
693891, 59.535983020100125772, 0.991492616396022539, 0.016653670034494629, 0.148425, 0.10542641756120928
698332, 61.029605572003309602, 0.991513340614243369, 0.016246432060656962, 0.140933, 0.10445103205804887
699829, 61.325139774996320643, 0.99151997389587091, 0.016168246457061261, 0.138539, 0.09789797135929272
701669, 61.325147789733458054, 0.092674203910120621, 0.001511194138950536, 0.13413, 0.09273154017572328
706495, 62.405096516971704202, 0.092676106172878569, 0.001485072715938743, 0.126651, 0.09966298324032066
706722, 62.590226859448144438, 0.092676190661313445, 0.001480681494723225, 0.126318, 0.10236154670322635
711380, 63.772206555186344554, 0.092677919814708861, 0.001453265063590178, 0.11952, 0.10619757857438258
713265, 64.112184070159613394, 0.092678581915224101, 0.001445568939186403, 0.116917, 0.10726762855774595
714246, 67.164714277093588736, 0.092678918986012843, 0.001379875132106693, 0.115585, 0.09781434644589644
714777, 68.356807622051209635, 0.092679099359928342, 0.001355813745316435, 0.114874, 0.08833118102953232
720512, 68.35680955818944192, 0.0, 0.0, 0.107113, 0.09616323950631579
721528, 69.83088746865604852, 0.0, 0.0, 0.105854, 0.09042307992935104
726785, 71.12270420111368782, 0.0, 0.0, 0.099413, 0.09565382945403308
731228, 71.12270420111368782, 0.9975918025314354, 0.014026348038040634, 0.095806, 0.09672497447759455
736919, 71.122721448882820465, 1.706888317111775745, 0.023999198601231071, 0.090709, 0.1061081244462734
740737, 71.138516668232545308, 1.706907062273530078, 0.023994133448607069, 0.086837, 0.11544050225509357
741684, 70.568372219197907287, 1.706911513329111757, 0.024188052801149234, 0.085938, 0.11504872034331849
741897, 70.568373209964125163, 3.684660034713215233, 0.052214042454261195, 0.088544, 0.1096341852225322
742980, 70.568384414232023913, 4.268095313699185183, 0.060481692320540192, 0.088357, 0.11607660092827046
745632, 70.568416127932440125, 4.944523667051692595, 0.070067091460404022, 0.086875, 0.11409326645818985
746266, 69.37629226783944332, 4.94453230290549959, 0.071271210110454711, 0.086423, 0.10417269751856359
746923, 69.37630117041848754, 5.03110860745234587, 0.072519124291359183, 0.085959, 0.10085439466726945
752127, 69.23491778051042782, 5.03117997313311407, 0.072668245076610563, 0.081334, 0.09581373063117882
755939, 68.773305089505486368, 5.031229437306849878, 0.073156720194833184, 0.078169, 0.09670731394363241
761076, 63.429111906817977552, 5.031293501732675062, 0.079321518944235174, 0.074664, 0.08903772968930104
766674, 63.493652934696358413, 5.031360186336375793, 0.079241939214163075, 0.070366, 0.09165551928723613
771674, 63.493709067923744739, 7.619808164452082119, 0.120008868221899438, 0.071069, 0.08386828240224313
774890, 63.493764293350202027, 9.291024211514389607, 0.14632971150660621, 0.071609, 0.08047988375843088
776817, 63.49380494791311633, 9.16505786355800763, 0.14434570224727476, 0.070143, 0.07119961088826007
777377, 62.200817290319750714, 9.165069279248666914, 0.147346444604917068, 0.070084, 0.062463897403314296
781015, 62.200891389653006172, 10.220937358282881572, 0.164321396847105539, 0.069523, 0.06470276651252749
783072, 62.2009377398030047, 11.2049657828310193, 0.18014142856982764, 0.069876, 0.06272180515623296
783567, 62.200950029441479742, 12.646102227158553542, 0.203310435309634233, 0.071909, 0.06760720465112699
783690, 62.200953576261949516, 10.956370245963273116, 0.176144731166060541, 0.069115, 0.0773292628330123
789239, 62.201086822712550427, 12.493052599767342027, 0.20084942623873156, 0.068421, 0.07164666355627469
794210, 62.874382338489884403, 12.493187340297169903, 0.198700756582211396, 0.065387, 0.06759538858167628
797490, 65.389723714662941683, 12.493272304115870183, 0.19105864950021785, 0.062818, 0.06212974521433915
802012, 65.389836249509650541, 13.220370228135381141, 0.202177754011955013, 0.061591, 0.061313615058120746
802806, 65.389856750794290558, 11.959173207527431558, 0.182890341128972781, 0.059244, 0.057352533504089906
804133, 66.765228381526897624, 11.959203021339784824, 0.179123224936780812, 0.058191, 0.0538057861089564
805627, 66.765261350386930288, 10.756795193909956788, 0.161113653662760911, 0.055615, 0.05359767818680707
807229, 64.789552954710566047, 10.756825584276817047, 0.166027161690652399, 0.05532, 0.06352389439787501
809160, 65.982012697944246671, 10.756862021491742871, 0.163027188496583805, 0.054071, 0.06556287885624448
814909, 65.982118731892853019, 10.768992448955807213, 0.16321077067430619, 0.051331, 0.06978067349074589
816425, 65.982145305453366268, 11.933290542327366462, 0.180856358748024679, 0.052427, 0.06961988484457589
819656, 65.982209404770771245, 12.053798382698311369, 0.182682551727750642, 0.051161, 0.06116457266086932
821584, 65.871636332351275212, 12.053836085041290266, 0.182989777636984821, 0.050349, 0.062046547688648555
826517, 65.871731266502575164, 15.728290057949490918, 0.238771469271337039, 0.054033, 0.05507101704524887
830668, 65.990298705762393639, 15.728401921553369983, 0.238344154065481403, 0.052278, 0.06129845150114702
836348, 65.597175343538447342, 15.728550019703520486, 0.239774806420118789, 0.050161, 0.06683960343200018
840781, 65.597286249298681274, 18.602265917003000018, 0.283582858082057959, 0.053011, 0.06973257643416426
846467, 65.597464052036230241, 19.231294410470876585, 0.293171309110598343, 0.051942, 0.06739702611271936
846952, 65.597479414791442136, 19.18176700584631506, 0.29241622051595259, 0.051697, 0.06716335237086993
851244, 64.888500599310665005, 19.181901968267345629, 0.295613271860239627, 0.050533, 0.07277211496304081
856822, 64.888672052645991038, 19.796693573482894762, 0.305087050593688905, 0.04964, 0.06580799727357206
859700, 64.888761736342784083, 21.427612873389982007, 0.330220708486548944, 0.05128, 0.05685403540941683
864653, 64.813385581298976257, 21.427785452416288061, 0.33060740864305328, 0.049767, 0.06111015972187517
865253, 64.813405870720195261, 24.662765183509464065, 0.380519505990827754, 0.054601, 0.06964706149269938
867515, 64.813502460359281558, 26.117282168753375962, 0.402960512506279384, 0.056238, 0.07166420768923787
871970, 64.813709954527951934, 26.944835301631498138, 0.415727402744503818, 0.056337, 0.0650035129009896
